-4.75456204379562	11.280593849416755	0.17355372111002604	6.52143792093371	4	16	1	38	0
-4.75456204379562	11.279692470837752	0.12121211781221278	6.52143792093371	4	16	1	38	0
-4.7536496350364965	11.280593849416755	0.08264463088091682	6.52143792093371	4	16	1	38	0
-4.7536496350364965	11.279692470837752	0.23484848620844823	6.52143792093371	4	16	1	38	0
-4.7536496350364965	11.278791092258748	0.25619835947074143	6.52143792093371	4	16	1	38	0
-4.752737226277373	11.277889713679745	0.4710743922813266	6.52143792093371	4	16	1	38	0
-4.752737226277373	11.276988335100741	0.19834711411420036	6.52143792093371	4	16	1	38	0
-4.752737226277373	11.27608695652174	0.21487603281058518	6.52143792093371	4	16	1	38	0
-4.751824817518248	11.284199363732768	0.07438016405292586	6.52143792093371	4	16	1	38	0
-4.751824817518248	11.280593849416755	0.07438016405292586	6.52143792093371	4	16	1	38	0
-4.751824817518248	11.279692470837752	0.0984848471248851	6.52143792093371	4	16	1	38	0
-4.751824817518248	11.278791092258748	0.12396694258147595	6.52143792093371	4	16	1	38	0
-4.751824817518248	11.277889713679745	0.2396694258147595	6.52143792093371	4	16	1	38	0
-4.751824817518248	11.276988335100741	0.18181818045821843	6.52143792093371	4	16	1	38	0
-4.751824817518248	11.275185577942736	0.05785123787674249	6.52143792093371	4	16	1	38	0
-4.750912408759124	11.276988335100741	0.16528926176183364	6.52143792093371	4	16	1	38	0
-4.750912408759124	11.27608695652174	0.10743801640529259	6.52143792093371	4	16	1	38	0
-4.75	11.283297985153764	0.07438016405292586	6.52143792093371	4	16	1	38	0
-4.75	11.279692470837752	0.06060605890610639	6.52143792093371	4	16	1	38	0
-4.75	11.278791092258748	0.09090909022910922	6.52143792093371	4	16	1	38	0
-4.75	11.277889713679745	0.06611570470473345	6.52143792093371	4	16	1	38	0
-4.75	11.276988335100741	0.17355372111002604	6.52143792093371	4	16	1	38	0
-4.75	11.27608695652174	0.3471074422200521	6.52143792093371	4	16	1	38	0
-4.75	11.275185577942736	0.2396694258147595	6.52143792093371	4	16	1	38	0
-4.749087591240876	11.284199363732768	0.0984848471248851	6.52143792093371	4	16	1	38	0
-4.749087591240876	11.278791092258748	0.6060606115004595	6.52143792093371	4	16	1	38	0
-4.749087591240876	11.277889713679745	0.45454544366574756	6.52143792093371	4	16	1	38	0
-4.749087591240876	11.276988335100741	0.30303030575022977	6.52143792093371	4	16	1	38	0
-4.749087591240876	11.27608695652174	0.15151515287511488	6.52143792093371	4	16	1	38	0
-4.749087591240876	11.275185577942736	0.212121208041322	6.52143792093371	4	16	1	38	0
-4.749087591240876	11.274284199363732	0.1742424310422411	6.52143792093371	4	16	1	38	0
-4.748175182481752	11.277889713679745	0.19008263980641085	6.52143792093371	4	16	1	38	0
-4.748175182481752	11.276988335100741	0.289256196863511	6.52143792093371	4	16	1	38	0
-4.748175182481752	11.27608695652174	0.2644628188189338	6.52143792093371	4	16	1	38	0
-4.747262773722627	11.277889713679745	0.2479338851629519	6.52143792093371	4	16	1	38	0
