-4.75456204379562	11.280593849416755	0.17355372111002604	10.5438390645014	4	42	1	38
-4.75456204379562	11.279692470837752	0.12121211781221278	10.5438390645014	4	42	1	38
-4.7536496350364965	11.280593849416755	0.08264463088091682	10.5438390645014	4	42	1	38
-4.7536496350364965	11.279692470837752	0.23484848620844823	10.5438390645014	4	42	1	38
-4.7536496350364965	11.278791092258748	0.25619835947074143	10.5438390645014	4	42	1	38
-4.752737226277373	11.277889713679745	0.4710743922813266	10.5438390645014	4	42	1	38
-4.752737226277373	11.276988335100741	0.19834711411420036	10.5438390645014	4	42	1	38
-4.752737226277373	11.27608695652174	0.21487603281058518	10.5438390645014	4	42	1	38
-4.751824817518248	11.284199363732768	0.07438016405292586	10.5438390645014	4	42	1	38
-4.751824817518248	11.280593849416755	0.07438016405292586	10.5438390645014	4	42	1	38
-4.751824817518248	11.279692470837752	0.0984848471248851	10.5438390645014	4	42	1	38
-4.751824817518248	11.278791092258748	0.12396694258147595	10.5438390645014	4	42	1	38
-4.751824817518248	11.277889713679745	0.2396694258147595	10.5438390645014	4	42	1	38
-4.751824817518248	11.276988335100741	0.18181818045821843	10.5438390645014	4	42	1	38
-4.751824817518248	11.275185577942736	0.05785123787674249	10.5438390645014	4	42	1	38
-4.750912408759124	11.276988335100741	0.16528926176183364	10.5438390645014	4	42	1	38
-4.750912408759124	11.27608695652174	0.10743801640529259	10.5438390645014	4	42	1	38
-4.75	11.283297985153764	0.07438016405292586	10.5438390645014	4	42	1	38
-4.75	11.279692470837752	0.06060605890610639	10.5438390645014	4	42	1	38
-4.75	11.278791092258748	0.09090909022910922	10.5438390645014	4	42	1	38
-4.75	11.277889713679745	0.06611570470473345	10.5438390645014	4	42	1	38
-4.75	11.276988335100741	0.17355372111002604	10.5438390645014	4	42	1	38
-4.75	11.27608695652174	0.3471074422200521	10.5438390645014	4	42	1	38
-4.75	11.275185577942736	0.2396694258147595	10.5438390645014	4	42	1	38
-4.749087591240876	11.284199363732768	0.0984848471248851	10.5438390645014	4	42	1	38
-4.749087591240876	11.278791092258748	0.6060606115004595	10.5438390645014	4	42	1	38
-4.749087591240876	11.277889713679745	0.45454544366574756	10.5438390645014	4	42	1	38
-4.749087591240876	11.276988335100741	0.30303030575022977	10.5438390645014	4	42	1	38
-4.749087591240876	11.27608695652174	0.15151515287511488	10.5438390645014	4	42	1	38
-4.749087591240876	11.275185577942736	0.212121208041322	10.5438390645014	4	42	1	38
-4.749087591240876	11.274284199363732	0.1742424310422411	10.5438390645014	4	42	1	38
