-4.420620437956204	11.230116648992576	0.1487603281058517	43.7616149920218	4	1	1	14	0
-4.420620437956204	11.229215270413572	0.2396694258147595	43.7616149920218	4	1	1	14	0
-4.420620437956204	11.227412513255567	0.05785123787674249	43.7616149920218	4	1	1	14	0
-4.420620437956204	11.222905620360551	0.09917355705710018	43.7616149920218	4	1	1	14	0
-4.420620437956204	11.217497348886532	0.2975206562117034	43.7616149920218	4	1	1	14	0
-4.420620437956204	11.216595970307528	0.05785123787674249	43.7616149920218	4	1	1	14	0
-4.420620437956204	10.984040296924707	0.30578511555989585	17.673087057737	5	2	2	34	0
-4.420620437956204	10.983138918345706	0.42148760627297793	17.673087057737	5	2	2	34	0
-4.420620437956204	10.982237539766702	0.53719009698606	17.673087057737	5	2	2	34	0
-4.420620437956204	10.981336161187699	0.4710743922813266	17.673087057737	5	2	2	34	0
-4.420620437956204	10.980434782608695	0.6942148844401042	17.673087057737	5	2	2	34	0
-4.420620437956204	10.979533404029691	0.7196969424977022	17.673087057737	5	2	2	34	0
-4.420620437956204	10.97863202545069	0.11570247575348498	17.673087057737	5	2	2	34	0
-4.41970802919708	11.230116648992576	0.05785123787674249	43.7616149920218	4	1	1	14	0
-4.41970802919708	11.216595970307528	0.07438016405292586	43.7616149920218	4	1	1	14	0
-4.41970802919708	11.215694591728525	0.06611570470473345	43.7616149920218	4	1	1	14	0
-4.41970802919708	10.98494167550371	0.4132231469247855	17.673087057737	5	2	2	34	0
-4.41970802919708	10.984040296924707	0.710743803136489	17.673087057737	5	2	2	34	0
-4.41970802919708	10.983138918345706	0.6528925876991422	17.673087057737	5	2	2	34	0
-4.41970802919708	10.982237539766702	0.7355371811810661	17.673087057737	5	2	2	34	0
-4.41970802919708	10.981336161187699	0.7603305592256434	17.673087057737	5	2	2	34	0
-4.41970802919708	10.980434782608695	0.5123967189414829	17.673087057737	5	2	2	34	0
-4.41970802919708	10.979533404029691	0.4393939448337929	17.673087057737	5	2	2	34	0
-4.418795620437956	11.215694591728525	0.10743801640529259	43.7616149920218	4	1	1	14	0
-4.418795620437956	11.214793213149523	0.19008263980641085	43.7616149920218	4	1	1	14	0
-4.418795620437956	11.21389183457052	0.06818181954178155	43.7616149920218	4	1	1	14	0
-4.418795620437956	10.985843054082714	0.16528926176183364	17.673087057737	5	2	2	34	0
-4.418795620437956	10.98494167550371	0.3140495749080882	17.673087057737	5	2	2	34	0
-4.418795620437956	10.984040296924707	0.6280991498161764	17.673087057737	5	2	2	34	0
-4.418795620437956	10.983138918345706	0.20661157346239276	17.673087057737	5	2	2	34	0
-4.418795620437956	10.982237539766702	0.1487603281058517	17.673087057737	5	2	2	34	0
-4.418795620437956	10.981336161187699	0.3305785235236673	17.673087057737	5	2	2	34	0
-4.418795620437956	10.980434782608695	0.4628099030139399	17.673087057737	5	2	2	34	0
-4.418795620437956	10.979533404029691	0.2727272781671262	17.673087057737	5	2	2	34	0
-4.4178832116788325	11.214793213149523	0.17355372111002604	43.7616149920218	4	1	1	14	0
-4.4178832116788325	10.985843054082714	0.16528926176183364	17.673087057737	5	2	2	34	0
-4.4178832116788325	10.98494167550371	0.19834711411420036	17.673087057737	5	2	2	34	0
-4.4178832116788325	10.984040296924707	0.2396694258147595	17.673087057737	5	2	2	34	0
-4.4178832116788325	10.982237539766702	0.07438016405292586	17.673087057737	5	2	2	34	0
-4.4178832116788325	10.980434782608695	0.07438016405292586	17.673087057737	5	2	2	34	0
-4.4178832116788325	10.97863202545069	0.20661157346239276	17.673087057737	5	2	2	34	0
-4.416970802919708	11.214793213149523	0.18181818045821843	43.7616149920218	4	1	1	14	0
-4.416970802919708	10.986744432661718	0.08333333333333333	17.673087057737	5	2	2	34	0
-4.416970802919708	10.979533404029691	0.44696969424977023	17.673087057737	5	2	2	34	0
-4.416970802919708	10.97863202545069	0.6446281283509497	17.673087057737	5	2	2	34	0
-4.416058394160584	10.981336161187699	0.14393938849954044	17.673087057737	5	2	2	34	0
-4.416058394160584	10.979533404029691	0.14583333333333334	17.673087057737	5	2	2	34	0
-4.416058394160584	10.97863202545069	0.07575757643755744	17.673087057737	5	2	2	34	0
-4.380474452554744	10.893001060445387	0.08264463088091682	8.15858045975285	4	10	3	80	0
-4.380474452554744	10.892099681866384	0.14393938849954044	8.15858045975285	4	10	3	80	0
-4.380474452554744	10.89119830328738	0.05785123787674249	8.15858045975285	4	10	3	80	0
-4.380474452554744	10.888494167550371	0.25619835947074143	8.15858045975285	4	10	3	80	0
-4.380474452554744	10.887592788971368	0.30578511555989585	8.15858045975285	4	10	3	80	0
-4.37956204379562	10.893001060445387	0.08264463088091682	8.15858045975285	4	10	3	80	0
-4.37956204379562	10.892099681866384	0.08333333333333333	8.15858045975285	4	10	3	80	0
-4.37956204379562	10.89119830328738	0.2644628188189338	8.15858045975285	4	10	3	80	0
-4.37956204379562	10.890296924708377	0.14049586875765932	8.15858045975285	4	10	3	80	0
-4.37956204379562	10.889395546129375	0.09917355705710018	8.15858045975285	4	10	3	80	0
-4.37956204379562	10.888494167550371	0.19834711411420036	8.15858045975285	4	10	3	80	0
-4.37956204379562	10.887592788971368	0.16528926176183364	8.15858045975285	4	10	3	80	0
-4.3786496350364965	10.892099681866384	0.0763888863956227	8.15858045975285	4	10	3	80	0
-4.3786496350364965	10.89119830328738	0.08333333333333333	8.15858045975285	4	10	3	80	0
-4.3786496350364965	10.890296924708377	0.4318181954178156	8.15858045975285	4	10	3	80	0
-4.3786496350364965	10.889395546129375	0.35606061150045953	8.15858045975285	4	10	3	80	0
-4.3786496350364965	10.888494167550371	0.6893939448337929	8.15858045975285	4	10	3	80	0
-4.3786496350364965	10.887592788971368	0.5833333333333334	8.15858045975285	4	10	3	80	0
-4.3786496350364965	10.886691410392364	0.4848484712488511	8.15858045975285	4	10	3	80	0
-4.377737226277373	10.89119830328738	0.09090909022910922	8.15858045975285	4	10	3	80	0
-4.377737226277373	10.890296924708377	0.14049586875765932	8.15858045975285	4	10	3	80	0
-4.377737226277373	10.889395546129375	0.30578511555989585	8.15858045975285	4	10	3	80	0
-4.377737226277373	10.888494167550371	0.5041322595932904	8.15858045975285	4	10	3	80	0
-4.377737226277373	10.887592788971368	0.7685950185738357	8.15858045975285	4	10	3	80	0
-4.377737226277373	10.886691410392364	0.7438016405292586	8.15858045975285	4	10	3	80	0
-4.377737226277373	10.885790031813361	0.5867768530752144	8.15858045975285	4	10	3	80	0
-4.377737226277373	10.884888653234357	0.0530303020103305	8.15858045975285	4	10	3	80	0
-4.376824817518248	10.89119830328738	0.10743801640529259	8.15858045975285	4	10	3	80	0
-4.376824817518248	10.890296924708377	0.289256196863511	8.15858045975285	4	10	3	80	0
-4.376824817518248	10.889395546129375	0.578512393727022	8.15858045975285	4	10	3	80	0
-4.376824817518248	10.888494167550371	0.8429752125459559	8.15858045975285	4	10	3	80	0
-4.376824817518248	10.887592788971368	0.8429752125459559	8.15858045975285	4	10	3	80	0
-4.376824817518248	10.886691410392364	0.619834690467984	8.15858045975285	4	10	3	80	0
-4.376824817518248	10.885790031813361	0.8512396718941483	8.15858045975285	4	10	3	80	0
-4.376824817518248	10.884888653234357	0.3106060551662071	8.15858045975285	4	10	3	80	0
-4.376824817518248	10.783934252386002	0.16528926176183364	16.0609814075936	4	11	4	37	0
-4.376824817518248	10.783032873806999	0.4132231469247855	16.0609814075936	4	11	4	37	0
-4.375912408759124	10.89119830328738	0.30578511555989585	8.15858045975285	4	10	3	80	0
-4.375912408759124	10.890296924708377	0.40495868757659315	8.15858045975285	4	10	3	80	0
-4.375912408759124	10.889395546129375	0.44628098431755514	8.15858045975285	4	10	3	80	0
-4.375912408759124	10.888494167550371	0.6528925876991422	8.15858045975285	4	10	3	80	0
-4.375912408759124	10.887592788971368	0.42975206562117035	8.15858045975285	4	10	3	80	0
-4.375912408759124	10.886691410392364	0.1487603281058517	8.15858045975285	4	10	3	80	0
-4.375912408759124	10.885790031813361	0.6115702311197917	8.15858045975285	4	10	3	80	0
-4.375912408759124	10.884888653234357	0.8939393884995405	8.15858045975285	4	10	3	80	0
-4.375912408759124	10.883987274655356	0.1570247874540441	8.15858045975285	4	10	3	80	0
-4.375912408759124	10.791145281018027	0.1322314094094669	16.0609814075936	4	11	4	37	0
-4.375912408759124	10.790243902439023	0.5227272781671262	16.0609814075936	4	11	4	37	0
-4.375912408759124	10.789342523860022	0.5702479343788297	16.0609814075936	4	11	4	37	0
-4.375912408759124	10.788441145281018	0.42148760627297793	16.0609814075936	4	11	4	37	0
-4.375912408759124	10.787539766702015	0.33884298287185965	16.0609814075936	4	11	4	37	0
-4.375912408759124	10.786638388123011	0.09917355705710018	16.0609814075936	4	11	4	37	0
-4.375912408759124	10.785737009544007	0.11570247575348498	16.0609814075936	4	11	4	37	0
-4.375912408759124	10.783934252386002	0.07438016405292586	16.0609814075936	4	11	4	37	0
-4.375912408759124	10.783032873806999	0.20661157346239276	16.0609814075936	4	11	4	37	0
-4.375	10.8966065747614	0.06611570470473345	8.15858045975285	4	10	3	80	0
-4.375	10.893001060445387	0.09090909022910922	8.15858045975285	4	10	3	80	0
-4.375	10.892099681866384	0.44696969424977023	8.15858045975285	4	10	3	80	0
-4.375	10.89119830328738	0.5619834750306373	8.15858045975285	4	10	3	80	0
-4.375	10.890296924708377	0.22314049215877757	8.15858045975285	4	10	3	80	0
-4.375	10.889395546129375	0.17355372111002604	8.15858045975285	4	10	3	80	0
-4.375	10.888494167550371	0.38842973896101407	8.15858045975285	4	10	3	80	0
-4.375	10.887592788971368	0.7024793437882966	8.15858045975285	4	10	3	80	0
-4.375	10.886691410392364	0.3966942282284007	8.15858045975285	4	10	3	80	0
-4.375	10.885790031813361	0.4132231469247855	8.15858045975285	4	10	3	80	0
-4.375	10.884888653234357	0.5606060551662071	8.15858045975285	4	10	3	80	0
-4.375	10.883987274655356	0.479338851629519	8.15858045975285	4	10	3	80	0
-4.375	10.790243902439023	0.12878787470798866	16.0609814075936	4	11	4	37	0
-4.375	10.789342523860022	0.53719009698606	16.0609814075936	4	11	4	37	0
-4.375	10.788441145281018	0.4958677703259038	16.0609814075936	4	11	4	37	0
-4.375	10.787539766702015	0.32231406417547487	16.0609814075936	4	11	4	37	0
-4.375	10.782131495227995	0.106060604020661	16.0609814075936	4	11	4	37	0
-4.375	10.781230116648992	0.06611570470473345	16.0609814075936	4	11	4	37	0
-4.374087591240876	10.89390243902439	0.2396694258147595	8.15858045975285	4	10	3	80	0
-4.374087591240876	10.893001060445387	0.28099173751531864	8.15858045975285	4	10	3	80	0
-4.374087591240876	10.892099681866384	0.6212121103324142	8.15858045975285	4	10	3	80	0
-4.374087591240876	10.89119830328738	0.5867768530752144	8.15858045975285	4	10	3	80	0
-4.374087591240876	10.890296924708377	0.3553719015682445	8.15858045975285	4	10	3	80	0
-4.374087591240876	10.888494167550371	0.33884298287185965	8.15858045975285	4	10	3	80	0
-4.374087591240876	10.887592788971368	0.5537190156824449	8.15858045975285	4	10	3	80	0
-4.374087591240876	10.886691410392364	0.30578511555989585	8.15858045975285	4	10	3	80	0
-4.374087591240876	10.883987274655356	0.17355372111002604	8.15858045975285	4	10	3	80	0
-4.374087591240876	10.789342523860022	0.3966942282284007	16.0609814075936	4	11	4	37	0
-4.374087591240876	10.788441145281018	0.1322314094094669	16.0609814075936	4	11	4	37	0
-4.374087591240876	10.787539766702015	0.2975206562117034	16.0609814075936	4	11	4	37	0
-4.374087591240876	10.781230116648992	0.17355372111002604	16.0609814075936	4	11	4	37	0
-4.373175182481752	10.89390243902439	0.14049586875765932	8.15858045975285	4	10	3	80	0
-4.373175182481752	10.893001060445387	0.6446281283509497	8.15858045975285	4	10	3	80	0
-4.373175182481752	10.892099681866384	0.5833333333333334	8.15858045975285	4	10	3	80	0
-4.373175182481752	10.89119830328738	0.19008263980641085	8.15858045975285	4	10	3	80	0
-4.373175182481752	10.888494167550371	0.2975206562117034	8.15858045975285	4	10	3	80	0
-4.373175182481752	10.887592788971368	0.3140495749080882	8.15858045975285	4	10	3	80	0
-4.373175182481752	10.886691410392364	0.289256196863511	8.15858045975285	4	10	3	80	0
-4.373175182481752	10.783032873806999	0.1487603281058517	16.0609814075936	4	11	4	37	0
-4.372262773722627	10.893001060445387	0.21487603281058518	8.15858045975285	4	10	3	80	0
-4.372262773722627	10.892099681866384	0.2651515287511489	8.15858045975285	4	10	3	80	0
-4.372262773722627	10.889395546129375	0.07438016405292586	8.15858045975285	4	10	3	80	0
-4.372262773722627	10.888494167550371	0.23140495150696996	8.15858045975285	4	10	3	80	0
-4.372262773722627	10.887592788971368	0.09917355705710018	8.15858045975285	4	10	3	80	0
-4.372262773722627	10.886691410392364	0.06611570470473345	8.15858045975285	4	10	3	80	0
-4.372262773722627	10.788441145281018	0.14049586875765932	16.0609814075936	4	11	4	37	0
-4.372262773722627	10.782131495227995	0.106060604020661	16.0609814075936	4	11	4	37	0
-4.3713503649635035	10.888494167550371	0.06818181954178155	8.15858045975285	4	10	3	80	0
-4.3713503649635035	10.793849416755037	0.06060605890610639	16.0609814075936	4	11	4	37	0
-4.3713503649635035	10.792948038176034	0.12121211781221278	16.0609814075936	4	11	4	37	0
-4.3713503649635035	10.79204665959703	0.16666666666666666	16.0609814075936	4	11	4	37	0
-4.3713503649635035	10.791145281018027	0.06060605890610639	16.0609814075936	4	11	4	37	0
-4.3713503649635035	10.790243902439023	0.13888889387542125	16.0609814075936	4	11	4	37	0
-4.3713503649635035	10.789342523860022	0.1742424310422411	16.0609814075936	4	11	4	37	0
-4.3713503649635035	10.788441145281018	0.325757583917356	16.0609814075936	4	11	4	37	0
-4.3713503649635035	10.782131495227995	0.09722221972895603	16.0609814075936	4	11	4	37	0
-4.37043795620438	10.888494167550371	0.06611570470473345	8.15858045975285	4	10	3	80	0
-4.37043795620438	10.79204665959703	0.05785123787674249	16.0609814075936	4	11	4	37	0
-4.369525547445256	10.790243902439023	0.0984848471248851	16.0609814075936	4	11	4	37	0
-4.368613138686132	10.790243902439023	0.24242423562442555	16.0609814075936	4	11	4	37	0
-4.367700729927007	10.788441145281018	0.08264463088091682	16.0609814075936	4	11	4	37	0
-4.366788321167883	10.788441145281018	0.05785123787674249	16.0609814075936	4	11	4	37	0
-4.3476277372262775	10.827200424178155	0.07438016405292586	7.37195169187081	5	49	5	61	0
-4.343978102189781	10.824496288441145	0.12396694258147595	7.37195169187081	5	49	5	61	0
-4.343065693430657	10.830805938494168	0.07438016405292586	7.37195169187081	5	49	5	61	0
-4.342153284671533	10.829904559915164	0.1742424310422411	7.37195169187081	5	49	5	61	0
-4.342153284671533	10.82900318133616	0.1363636390835631	7.37195169187081	5	49	5	61	0
-4.342153284671533	10.828101802757157	0.1742424310422411	7.37195169187081	5	49	5	61	0
-4.342153284671533	10.820890774125132	0.106060604020661	7.37195169187081	5	49	5	61	0
-4.341240875912408	10.829904559915164	0.3140495749080882	7.37195169187081	5	49	5	61	0
-4.341240875912408	10.82900318133616	0.42148760627297793	7.37195169187081	5	49	5	61	0
-4.341240875912408	10.828101802757157	0.22314049215877757	7.37195169187081	5	49	5	61	0
-4.3403284671532845	10.830805938494168	0.19834711411420036	7.37195169187081	5	49	5	61	0
-4.3403284671532845	10.829904559915164	0.09917355705710018	7.37195169187081	5	49	5	61	0
-4.3403284671532845	10.82900318133616	0.12396694258147595	7.37195169187081	5	49	5	61	0
-4.3403284671532845	10.828101802757157	0.19008263980641085	7.37195169187081	5	49	5	61	0
