-4.58029197080292	11.255355249204666	n
-4.578467153284672	11.258059384941674	n
-4.578467153284672	11.257158006362673	n
-4.577554744525547	11.259862142099681	n
-4.577554744525547	11.258059384941674	n
-4.577554744525547	11.257158006362673	n
-4.577554744525547	11.256256627783669	n
-4.577554744525547	11.255355249204666	n
-4.577554744525547	11.254453870625662	n
-4.577554744525547	11.253552492046659	n
-4.576642335766423	11.258960763520678	n
-4.576642335766423	11.258059384941674	n
-4.575729927007299	11.258059384941674	n
-4.575729927007299	11.257158006362673	n
-4.575729927007299	11.256256627783669	n
-4.573905109489051	11.256256627783669	n
-4.573905109489051	11.255355249204666	n
-4.573905109489051	11.241834570519618	n
-4.572992700729927	11.255355249204666	n
-4.569343065693431	11.203976670201484	n
-4.556569343065694	11.243637327677625	n
-4.555656934306569	11.243637327677625	n
-4.554744525547445	11.244538706256627	n
-4.554744525547445	11.243637327677625	n
-4.554744525547445	11.242735949098622	n
-4.553832116788321	11.244538706256627	n
-4.553832116788321	11.243637327677625	n
-4.553832116788321	11.242735949098622	n
-4.553832116788321	11.241834570519618	n
-4.552919708029197	11.244538706256627	n
-4.552919708029197	11.243637327677625	n
-4.552919708029197	11.242735949098622	n
-4.552919708029197	11.241834570519618	n
-4.548357664233577	11.276988335100741	n
-4.547445255474453	11.255355249204666	n
-4.547445255474453	11.254453870625662	n
-4.546532846715328	11.254453870625662	n
-4.539233576642336	11.222905620360551	n
-4.539233576642336	11.222004241781548	n
-4.539233576642336	11.221102863202544	n
-4.536496350364963	11.235524920466595	n
-4.536496350364963	11.234623541887592	y
-4.535583941605839	11.237327677624602	n
-4.535583941605839	11.236426299045599	n
-4.535583941605839	11.235524920466595	n
-4.535583941605839	11.234623541887592	n
-4.5346715328467155	11.238229056203606	n
-4.5346715328467155	11.237327677624602	n
-4.5346715328467155	11.236426299045599	n
-4.5346715328467155	11.235524920466595	n
-4.5346715328467155	11.234623541887592	n
-4.533759124087592	11.238229056203606	n
-4.533759124087592	11.237327677624602	n
-4.533759124087592	11.236426299045599	n
-4.533759124087592	11.235524920466595	n
-4.533759124087592	11.234623541887592	n
-4.533759124087592	11.232820784729586	n
-4.533759124087592	11.204878048780488	n
-4.533759124087592	11.203075291622481	n
-4.532846715328467	11.238229056203606	n
-4.532846715328467	11.237327677624602	n
-4.532846715328467	11.236426299045599	n
-4.532846715328467	11.235524920466595	n
-4.532846715328467	11.234623541887592	n
-4.532846715328467	11.203075291622481	n
-4.531934306569343	11.238229056203606	n
-4.531934306569343	11.237327677624602	n
-4.531934306569343	11.235524920466595	n
-4.531934306569343	11.234623541887592	n
-4.531021897810219	11.266171792152704	n
-4.531021897810219	11.2652704135737	n
-4.531021897810219	11.235524920466595	n
-4.531021897810219	11.234623541887592	n
-4.530109489051095	11.2652704135737	n
-4.530109489051095	11.264369034994697	n
-4.530109489051095	11.263467656415694	n
-4.530109489051095	11.26256627783669	n
-4.530109489051095	11.260763520678685	n
-4.52919708029197	11.2652704135737	n
-4.52919708029197	11.264369034994697	n
-4.52919708029197	11.263467656415694	n
-4.52919708029197	11.26256627783669	n
-4.52919708029197	11.236426299045599	n
-4.52919708029197	11.235524920466595	n
-4.52919708029197	11.234623541887592	n
-4.528284671532846	11.2652704135737	n
-4.528284671532846	11.264369034994697	n
-4.528284671532846	11.263467656415694	n
-4.5273722627737225	11.263467656415694	n
-4.5273722627737225	11.261664899257688	n
-4.5273722627737225	11.260763520678685	n
-4.5273722627737225	11.194962884411453	n
-4.5273722627737225	11.19406150583245	n
-4.5273722627737225	11.193160127253446	n
-4.5273722627737225	11.192258748674442	n
-4.526459854014599	11.264369034994697	n
-4.526459854014599	11.261664899257688	n
-4.526459854014599	11.260763520678685	n
-4.526459854014599	11.23372216330859	n
-4.526459854014599	11.19676564156946	n
-4.526459854014599	11.195864262990456	n
-4.526459854014599	11.194962884411453	n
-4.526459854014599	11.19406150583245	n
-4.526459854014599	11.193160127253446	n
-4.525547445255475	11.263467656415694	n
-4.525547445255475	11.23372216330859	n
-4.525547445255475	11.232820784729586	n
-4.525547445255475	11.19676564156946	n
-4.525547445255475	11.195864262990456	n
-4.525547445255475	11.19406150583245	n
-4.525547445255475	11.193160127253446	n
-4.524635036496351	11.267073170731706	n
-4.524635036496351	11.263467656415694	n
-4.524635036496351	11.235524920466595	n
-4.524635036496351	11.23372216330859	n
-4.524635036496351	11.232820784729586	n
-4.524635036496351	11.195864262990456	n
-4.524635036496351	11.19406150583245	n
-4.524635036496351	11.193160127253446	n
-4.523722627737226	11.267073170731706	n
-4.523722627737226	11.266171792152704	n
-4.523722627737226	11.259862142099681	n
-4.523722627737226	11.234623541887592	n
-4.523722627737226	11.226511134676564	n
-4.523722627737226	11.194962884411453	n
-4.522810218978102	11.2652704135737	n
-4.522810218978102	11.260763520678685	n
-4.522810218978102	11.234623541887592	n
-4.522810218978102	11.232820784729586	n
-4.522810218978102	11.193160127253446	n
-4.521897810218978	11.19406150583245	n
-4.520985401459854	11.202173913043477	n
-4.520985401459854	11.19406150583245	n
-4.5200729927007295	11.194962884411453	n
-4.519160583941606	11.258059384941674	n
-4.519160583941606	11.257158006362673	n
-4.519160583941606	11.194962884411453	n
