-4.807926829268292	12.118617021276595	123	1	0.2657178885044687	0
-4.807926829268292	12.109574468085105	229	1	0.10283756110810832	0
-4.807926829268292	12.100531914893617	95	1	0.9047336255156971	0
-4.807926829268292	12.091489361702127	49	1	0.7831274811993114	0
-4.807926829268292	12.082446808510637	22	1	0.5878932854055413	0
-4.807926829268292	12.073404255319149	107	1	0.5211220731788033	0
-4.807926829268292	12.064361702127659	119	1	0.8509440252965073	0
-4.807926829268292	12.055319148936169	108	1	0.5034865779356013	0
-4.807926829268292	12.046276595744681	56	1	0.2761960585933988	0
-4.807926829268292	12.037234042553191	68	1	0.5670546841539288	0
-4.807926829268292	12.028191489361701	24	1	0.6043650237345399	0
-4.807926829268292	12.019148936170213	3	1	0.3490120376906958	0
-4.807926829268292	12.010106382978723	1	1	0.3183299671792358	0
-4.807926829268292	11.992021276595745	2	1	0.3357893243724553	0
-4.807926829268292	11.982978723404255	9	1	0.3537004924970582	0
-4.807926829268292	11.973936170212765	87	1	0.43642396830462543	0
-4.807926829268292	11.964893617021277	15	1	0.7649779606653467	0
-4.807926829268292	11.955851063829787	13	1	0.9326847400237122	0
-4.807926829268292	11.946808510638297	2	1	0.9217887593496342	0
-4.807926829268292	11.937765957446809	866	1	0.6477890254362123	0
-4.807926829268292	11.928723404255319	12	1	0.5852342899418739	0
-4.807926829268292	11.91063829787234	4	1	0.5595588682908681	0
-4.807926829268292	11.90159574468085	1	1	0.47991436238937935	0
-4.807926829268292	11.883510638297873	1	1	0.09015453432862139	0
-4.807926829268292	11.865425531914893	1	1	0.3195164014374052	0
-4.807926829268292	11.847340425531915	1	1	0.4567213071827598	0
-4.807926829268292	11.838297872340425	19	1	0.5751807368736822	0
-4.807926829268292	11.829255319148935	1	1	0.30702705312930995	0
-4.807926829268292	11.820212765957447	1	1	0.7316231160318638	0
-4.807926829268292	11.811170212765957	6	1	0.9355992340039565	0
-4.807926829268292	11.802127659574467	3	1	0.724236711577175	0
-4.807926829268292	11.793085106382978	326	1	0.8035404751937087	0
-4.807926829268292	11.784042553191489	107	1	0.455427057438465	0
-4.807926829268292	11.774999999999999	693	1	0.36854454985002766	0
